"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","query_dim","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","uncertainty_weight","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","coverage","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"autumn-sweep-30","","finished","-","","","2024-05-13T19:40:49.000Z","37","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","413","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1137767701421286","0.07624857323338287","0.13953488372093023","0.8538461538461538","0.7352941176470589","0.8604651162790697","0.7246376811594203","0.8131313131313131","0.916863273789462","0.8562522109455021","19","18","111","50","","0.813953488372093","0.8765816981478085","0.8034722222222221","0.06083005167717156","0.7530864197530864","0.4269861620525981","0.7299270072992701","0.3533216148915917","0.7352941176470589","0.7246376811594203","0.7246376811594203","0.8604651162790697","0.16079461574554443","0.7945701357466064"
"true-sweep-29","","finished","-","","","2024-05-13T19:40:49.000Z","37","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","155","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.11175579610160984","0.07302242276644468","0.11627906976744186","0.8702290076335878","0.7761194029850746","0.8837209302325582","0.7536231884057971","0.8383838383838383","0.9179867430625772","0.8518266426501093","17","15","114","52","","0.8186046511627907","0.8765816981478086","0.8088700670141474","0.05791794061660767","0.7577639751552795","0.4326154132222021","0.7647058823529411","0.3516683867483428","0.7761194029850746","0.7536231884057971","0.7536231884057971","0.8837209302325582","0.20022036135196689","0.8231742053093312"
"polar-sweep-28","","finished","-","","","2024-05-13T19:40:13.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","964","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1157553679253338","0.05712653320245068","0.12403100775193798","0.849624060150376","0.7538461538461538","0.875968992248062","0.7101449275362319","0.8181818181818182","0.9169756207167734","0.8550174760827794","20","16","113","49","","0.813953488372093","0.8837337245552906","0.8028608105629929","0.0681761993918308","0.7560975609756098","0.4215037501135538","0.7313432835820896","0.3526848687065972","0.7538461538461538","0.7101449275362319","0.7101449275362319","0.875968992248062","0.10452918708324432","0.8017351069982649"
"spring-sweep-27","","finished","-","","","2024-05-13T19:40:08.000Z","35","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","974","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1126731914305735","0.06239822446697891","0.1007751937984496","0.8592592592592593","0.7936507936507936","0.8992248062015504","0.7246376811594203","0.8383838383838383","0.9211324570273004","0.8621637629300055","19","13","116","50","","0.7906976744186046","0.8758481569778104","0.7788533134772897","0.039977270503376815","0.7204968944099379","0.4382448418195858","0.7575757575757576","0.3493036212343158","0.7936507936507936","0.7246376811594203","0.7246376811594203","0.8992248062015504","0.15413884818553925","0.8264550264550264"
"spring-sweep-26","","finished","-","","","2024-05-13T19:40:07.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","569","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.12111746709624682","0.044606824715932206","0.07751937984496124","0.8321678321678322","0.8181818181818182","0.9224806201550388","0.6521739130434783","0.8282828282828283","0.9050668464217504","0.8338199973643363","24","10","119","45","","0.813953488372093","0.880799559875298","0.8067855089131685","0.05244181544281714","0.7435897435897436","0.42077629621638807","0.7258064516129032","0.37514033462062024","0.8181818181818182","0.6521739130434783","0.6521739130434783","0.9224806201550388","0.17282624542713165","0.8251748251748252"
"pretty-sweep-25","","finished","-","","","2024-05-13T19:39:54.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","124","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1191072843732812","0.0694039584410311","0.10852713178294572","0.8518518518518519","0.7777777777777778","0.8914728682170543","0.7101449275362319","0.8282828282828283","0.9094483765869004","0.84018417835227","20","14","115","49","","0.8046511627906977","0.8830918760315423","0.7935185185185185","0.05230910334476204","0.7407407407407407","0.425517947174782","0.7424242424242424","0.364889934809521","0.7777777777777778","0.7101449275362319","0.7101449275362319","0.8914728682170543","0.15705634653568268","0.8148148148148149"
"neat-sweep-24","","finished","-","","","2024-05-13T19:39:27.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","959","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1127200541058113","0.08165648188253846","0.10852713178294572","0.8582089552238806","0.78125","0.8914728682170543","0.7246376811594203","0.8333333333333334","0.9207954162453658","0.8540073402458818","19","14","115","50","","0.8232558139534883","0.8898771318540254","0.8156001514577811","0.06223389298416848","0.759493670886076","0.4046900549600291","0.7518796992481203","0.35088726005168874","0.78125","0.7246376811594203","0.7246376811594203","0.8914728682170543","0.11734131723642348","0.8197294776119404"
"honest-sweep-23","","finished","-","","","2024-05-13T19:39:27.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","198","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.10684878982437036","0.05125840203930632","0.09302325581395347","0.8666666666666667","0.8095238095238095","0.9069767441860463","0.7391304347826086","0.8484848484848485","0.9230423547915964","0.8567698151481808","18","12","117","51","","0.813953488372093","0.8727306070053182","0.8023255813953488","0.03877332349156225","0.7619047619047619","0.4348741398301236","0.7727272727272727","0.34391584300031564","0.8095238095238095","0.7391304347826086","0.7391304347826086","0.9069767441860463","0.17892727255821228","0.8380952380952381"
"clean-sweep-22","","finished","-","","","2024-05-13T19:39:26.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","603","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1134692346731774","0.040387634075049195","0.10852713178294572","0.8582089552238806","0.78125","0.8914728682170543","0.7246376811594203","0.8333333333333334","0.9169756207167734","0.8520282228501727","19","14","115","50","","0.8372093023255814","0.8718136805428205","0.8288812360387193","0.06125331368557243","0.782608695652174","0.4402791222860647","0.7518796992481203","0.3522989292337437","0.78125","0.7246376811594203","0.7246376811594203","0.8914728682170543","0.13673008978366852","0.8197294776119404"
"solar-sweep-21","","finished","-","","","2024-05-13T19:39:13.000Z","36","final model stats (task choice 1)","512","0.9","0.999","","","0.49813214914563847","0.6154252229255931","256","no","16","0.04035092571261426","no","","1","0.24020164138826405","0.01","20","164","30","SGD","12","256","571","SMOTEN","","reduce","948","8","0.05","no","79.95872101951133","","yes","no","0.0001","0.1111929312775431","0.062147142309131057","0.12403100775193798","0.849624060150376","0.7538461538461538","0.875968992248062","0.7101449275362319","0.8181818181818182","0.9209077631726772","0.8556917809495456","20","16","113","49","","0.8232558139534883","0.8794241701815515","0.8143833052592176","0.056443035879800485","0.7625","0.4196884510128997","0.7313432835820896","0.3419507344563802","0.7538461538461538","0.7101449275362319","0.7101449275362319","0.875968992248062","0.14772126078605652","0.8017351069982649"
