"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","query_dim","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","uncertainty_weight","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","coverage","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"eternal-sweep-19","","finished","-","","","2024-05-02T17:57:03.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","779","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.1056093826001721","0.054125754162669175","0.07086614173228346","0.8805970149253731","0.8448275862068966","0.9291338582677166","0.7538461538461538","0.8697916666666666","0.9199273167777104","0.8586292386144883","16","9","118","49","0.9746192893401016","0.8325581395348837","0.9122501375389692","0.8273912210082424","0.03913360113321348","0.7692307692307693","0.36656731893849925","0.7967479674796748","0.34937379323891576","0.8448275862068966","0.7538461538461538","0.7538461538461538","0.9291338582677166","0.22644129395484924","0.8627123005661348"
"faithful-sweep-20","","finished","-","","","2024-05-02T17:57:03.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","370","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.10404147827396663","0.04590576057581557","0.0703125","0.8623188405797102","0.8392857142857143","0.9296875","0.7121212121212122","0.8556701030927835","0.9253077651515152","0.8638757998416071","19","9","119","47","0.9847715736040608","0.8418604651162791","0.9060150375939848","0.8359522907989398","0.08207719215126927","0.7848101265822784","0.3773650768191315","0.7704918032786885","0.33853157159640707","0.8392857142857143","0.7121212121212122","0.7121212121212122","0.9296875","0.21142441034317017","0.8508022774327122"
"mild-sweep-18","","finished","-","","","2024-05-02T17:56:48.000Z","42","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","335","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09735836143462596","0.04544562935211498","0.078125","0.8872180451127819","0.8333333333333334","0.921875","0.7692307692307693","0.8704663212435233","0.9317307692307693","0.8637618402031992","15","10","118","50","0.9796954314720812","0.8465116279069768","0.9181184668989548","0.8388868205510052","0.05715235388556193","0.7950310559006211","0.3580484789471294","0.8","0.32670008470564327","0.8333333333333334","0.7692307692307693","0.7692307692307693","0.921875","0.2617112100124359","0.8602756892230576"
"classic-sweep-17","","finished","-","","","2024-05-02T17:56:09.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","319","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.0992468941834154","0.06020391393082304","0.0546875","0.8705035971223022","0.8653846153846154","0.9453125","0.7142857142857143","0.8691099476439791","0.9207589285714284","0.871904936462004","18","7","121","45","0.9695431472081218","0.8325581395348837","0.9066568861177332","0.8315270935960591","0.051695885769156506","0.7631578947368421","0.3787112568700036","0.782608695652174","0.34294353039736675","0.8653846153846154","0.7142857142857143","0.7142857142857143","0.9453125","0.2425028830766678","0.8679441062534587"
"stellar-sweep-16","","finished","-","","","2024-05-02T17:56:08.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","294","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.1045150842171528","0.03887578751891851","0.07086614173228346","0.8740740740740741","0.8421052631578947","0.9291338582677166","0.7384615384615385","0.8645833333333334","0.9193216232586312","0.8572664945155836","17","9","118","48","0.9746192893401016","0.8465116279069768","0.9096827434439758","0.8419047619047619","0.06834249246952147","0.7898089171974523","0.36992315248001456","0.7868852459016393","0.3467405677446859","0.8421052631578947","0.7384615384615385","0.7384615384615385","0.9291338582677166","0.163011834025383","0.8580896686159845"
"azure-sweep-15","","finished","-","","","2024-05-02T17:56:03.000Z","40","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","704","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09111042444584684","0.05943623108741565","0.0703125","0.9015151515151516","0.8571428571428571","0.9296875","0.8059701492537313","0.8871794871794871","0.9381996268656716","0.8796122086979293","13","9","119","54","0.9898477157360406","0.8325581395348837","0.9123418301852192","0.8217054263565892","0.031989443024923625","0.7857142857142857","0.3653289794921875","0.8307692307692308","0.3111590661373235","0.8571428571428571","0.8059701492537313","0.8059701492537313","0.9296875","0.17549672722816467","0.8793290043290043"
"curious-sweep-14","","finished","-","","","2024-05-02T17:56:02.000Z","41","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","323","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.08891246233893448","0.07562746739512337","0.056","0.8939393939393939","0.8813559322033898","0.944","0.7878787878787878","0.8900523560209425","0.9397575757575756","0.8941739146200385","14","7","118","52","0.9695431472081218","0.8372093023255814","0.916834769851458","0.827897549290584","0.051410498452741045","0.7852760736196319","0.3568429991256359","0.832","0.31787479226359255","0.8813559322033898","0.7878787878787878","0.7878787878787878","0.944","0.16888399422168732","0.8876476630713919"
"splendid-sweep-13","","finished","-","","","2024-05-02T17:55:23.000Z","40","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","290","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.10096333530731938","0.0650967284252769","0.06451612903225806","0.8992248062015504","0.8688524590163934","0.935483870967742","0.803030303030303","0.8894736842105263","0.9208211143695014","0.857472565853558","13","8","116","53","0.964467005076142","0.8418604651162791","0.9161012286814596","0.8333333333333334","0.05635898695435633","0.7901234567901234","0.3592364643895349","0.8346456692913385","0.3495993444762254","0.8688524590163934","0.803030303030303","0.803030303030303","0.935483870967742","0.15131120383739471","0.884038632608972"
"sunny-sweep-12","","finished","-","","","2024-05-02T17:55:22.000Z","39","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","987","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.100484732133821","0.06310110660123576","0.078125","0.8676470588235294","0.8181818181818182","0.921875","0.7142857142857143","0.8534031413612565","0.9355158730158728","0.8717713265614813","18","10","118","45","0.9695431472081218","0.8511627906976744","0.9225197139189436","0.8501845376845376","0.06586047133734059","0.7922077922077922","0.34876588333484737","0.7627118644067796","0.33771731768767843","0.8181818181818182","0.7142857142857143","0.7142857142857143","0.921875","0.18899725377559665","0.8429144385026739"
"fresh-sweep-11","","finished","-","","","2024-05-02T17:55:17.000Z","40","uhqxn83g","512","0.9","0.999","","","0.48385975999639574","0.9119364253361356","256","no","8","0.035555835471023464","no","","0","0.15063512200116608","0.01","20","220","30","SGD","11","128","770","SMOTE","","step","972","13","0.05","no","306.6723144477691","","yes","no","0.0001","0.09523492057692975","0.06819855476680554","0.07874015748031496","0.9140625","0.8387096774193549","0.9212598425196852","0.8253968253968254","0.8894736842105263","0.9303837020372452","0.8618864885526181","11","10","117","52","0.964467005076142","0.8232558139534883","0.9185769301302036","0.813425925925926","0.08909113268519557","0.7654320987654321","0.3618759864984557","0.832","0.33106820353396654","0.8387096774193549","0.8253968253968254","0.8253968253968254","0.9212598425196852","0.2046804130077362","0.8763860887096775"
