"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","learning_rate","minority_oversample","model","momentum","num_buckets","num_epochs","num_trials","optimizer","patience","random_state","scaling_method","scheduler","seed","step_size","use_feature_scaling","use_scheduler","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"effortless-sweep-20","","finished","-","","","2024-04-30T21:06:26.000Z","38","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","678","1","no","no","0.0001","0.11523183016862808","0.04678704642480418","0.05045871559633028","0.8518518518518519","0.835820895522388","0.9495412844036696","0.6086956521739131","0.8483870967741935","0.8856701236537694","0.8182149229047986","36","11","207","56","0.8224852071005917","0.8797775689223057","0.8174090909090909","0.06977933715786452","0.7029702970297029","0.4183619572566106","0.7044025157232704","0.38316731606760335","0.835820895522388","0.6086956521739131","0.6086956521739131","0.9495412844036696","0.3977327048778534","0.84383637368712"
"apricot-sweep-19","","finished","-","","","2024-04-30T21:06:24.000Z","37","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","526","1","no","no","0.0001","0.11807017087721644","0.06794567281200037","0.08256880733944955","0.8810572687224669","0.7831325301204819","0.9174311926605504","0.7065217391304348","0.8548387096774194","0.8760969285999203","0.8107339786893488","27","18","200","65","0.8047337278106509","0.8805607769423559","0.7811926605504587","0.06656189060070107","0.717948717948718","0.4174093212601701","0.7428571428571429","0.3902679689468876","0.7831325301204819","0.7065217391304348","0.7065217391304348","0.9174311926605504","0.3815877437591553","0.8320948994214744"
"logical-sweep-18","","finished","-","","","2024-04-30T21:06:18.000Z","35","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","203","1","no","no","0.0001","0.1186010546096345","0.05217322226493587","0.0871559633027523","0.8805309734513275","0.7738095238095238","0.9128440366972476","0.7065217391304348","0.8516129032258064","0.8790885520542481","0.7853178192179271","27","19","199","65","0.8165680473372781","0.8817355889724312","0.7945013979496738","0.04263429705207872","0.7304347826086957","0.4205930811413646","0.7386363636363636","0.391743420016381","0.7738095238095238","0.7065217391304348","0.7065217391304348","0.9128440366972476","0.37946417927742","0.8271702486304257"
"dutiful-sweep-17","","finished","-","","","2024-04-30T21:05:49.000Z","37","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","206","1","no","no","0.0001","0.11637036650248414","0.062142882424016194","0.07339449541284404","0.8669527896995708","0.7922077922077922","0.926605504587156","0.6630434782608695","0.8483870967741935","0.8723573992820104","0.7878977716804163","31","16","202","61","0.8017751479289941","0.8774279448621553","0.7803596975270795","0.0692236113125051","0.6940639269406392","0.41382124861316566","0.7218934911242604","0.3870240488360005","0.7922077922077922","0.6630434782608695","0.6630434782608695","0.926605504587156","0.3853158056735992","0.8295802909536816"
"earthy-sweep-16","","finished","-","","","2024-04-30T21:05:45.000Z","38","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","157","1","no","no","0.0001","0.11629523968228188","0.04659553266340688","0.07339449541284404","0.8595744680851064","0.7866666666666666","0.926605504587156","0.6413043478260869","0.8419354838709677","0.876495811727164","0.8071090517085985","33","16","202","59","0.8224852071005917","0.8820488721804511","0.8050213675213675","0.07034930287028207","0.7247706422018348","0.4140074238974667","0.7065868263473054","0.3859804214969758","0.7866666666666666","0.6413043478260869","0.6413043478260869","0.926605504587156","0.39479103684425354","0.8231205673758866"
"rural-sweep-15","","finished","-","","","2024-04-30T21:05:43.000Z","35","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","747","1","no","no","0.0001","0.11788269253934831","0.05531417073742034","0.0871559633027523","0.8728070175438597","0.7682926829268293","0.9128440366972476","0.6847826086956522","0.8451612903225807","0.8739529317909852","0.8129077884582896","29","19","199","63","0.8076923076923077","0.8845551378446115","0.7854704925189506","0.0757737422483207","0.7111111111111111","0.4156741080199473","0.7241379310344828","0.3909256965883317","0.7682926829268293","0.6847826086956522","0.6847826086956522","0.9128440366972476","0.3722047209739685","0.8205498502353445"
"lyric-sweep-14","","finished","-","","","2024-04-30T21:05:37.000Z","35","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","672","1","no","no","0.0001","0.11897063406025352","0.056236259591194854","0.10550458715596332","0.8783783783783784","0.7386363636363636","0.8944954128440367","0.7065217391304348","0.8387096774193549","0.8826785001994416","0.8154967309615935","27","23","195","65","0.7928994082840237","0.8801691729323309","0.7686162194754296","0.09406528511696312","0.7058823529411765","0.42396771131887945","0.7222222222222222","0.3917766694099673","0.7386363636363636","0.7065217391304348","0.7065217391304348","0.8944954128440367","0.3790623247623443","0.808507371007371"
"trim-sweep-13","","finished","-","","","2024-04-30T21:05:08.000Z","37","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","130","1","no","no","0.0001","0.11523271750556809","0.03925506126496098","0.05045871559633028","0.8553719008264463","0.8382352941176471","0.9495412844036696","0.6195652173913043","0.8516129032258064","0.8748005584363782","0.8029327919818907","35","11","207","57","0.8224852071005917","0.8858082706766918","0.8196751568844591","0.0699251930741869","0.7","0.41241707886464496","0.7125","0.3841854956842238","0.8382352941176471","0.6195652173913043","0.6195652173913043","0.9495412844036696","0.3950711786746979","0.8468035974720467"
"usual-sweep-12","","finished","-","","","2024-04-30T21:05:02.000Z","38","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","178","1","no","no","0.0001","0.11482873299246968","0.05585902179441146","0.06880733944954129","0.8675213675213675","0.8026315789473685","0.9311926605504588","0.6630434782608695","0.8516129032258064","0.873504188272836","0.8145629261836161","31","15","203","61","0.8284023668639053","0.8827145989974938","0.813102359587903","0.057707072362391906","0.7314814814814815","0.4134597778320313","0.7261904761904762","0.382656491187311","0.8026315789473685","0.6630434782608695","0.6630434782608695","0.9311926605504588","0.3770488202571869","0.8350764732343681"
"happy-sweep-11","","finished","-","","","2024-04-30T21:04:59.000Z","40","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","650","1","no","no","0.0001","0.11900210545909937","0.05496220377183727","0.09174311926605504","0.8722466960352423","0.7590361445783133","0.908256880733945","0.6847826086956522","0.8419354838709677","0.8753988831272438","0.8058026695206291","29","20","198","63","0.8106508875739645","0.8800125313283208","0.7882205513784462","0.064530101929896","0.7192982456140351","0.4143541776216947","0.72","0.3924978440807711","0.7590361445783133","0.6847826086956522","0.6847826086956522","0.908256880733945","0.3739829361438751","0.8156414203067778"
"elated-sweep-10","","finished","-","","","2024-04-30T21:04:56.000Z","37","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","998","1","no","no","0.0001","0.11424522175307306","0.05117841997454242","0.045871559633027525","0.8630705394190872","0.855072463768116","0.9541284403669724","0.6413043478260869","0.8612903225806452","0.8792381332269645","0.8144740143425384","33","10","208","59","0.8195266272189349","0.8789943609022556","0.8071691574615552","0.06286516397662419","0.7081339712918661","0.4151613133898854","0.7329192546583851","0.381786371046497","0.855072463768116","0.6413043478260869","0.6413043478260869","0.9541284403669724","0.39063841104507446","0.8590715015936016"
"dark-sweep-8","","finished","-","","","2024-04-30T21:04:22.000Z","40","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","998","1","no","no","0.0001","0.11424522175307306","0.05117841997454242","0.045871559633027525","0.8630705394190872","0.855072463768116","0.9541284403669724","0.6413043478260869","0.8612903225806452","0.8792381332269645","0.8144740143425384","33","10","208","59","0.8195266272189349","0.8789943609022556","0.8071691574615552","0.06286516397662419","0.7081339712918661","0.4151613133898854","0.7329192546583851","0.381786371046497","0.855072463768116","0.6413043478260869","0.6413043478260869","0.9541284403669724","0.39063841104507446","0.8590715015936016"
"crimson-sweep-7","","finished","-","","","2024-04-30T21:04:21.000Z","38","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","476","1","no","no","0.0001","0.11436998979762916","0.05651571039230592","0.05504587155963303","0.8728813559322034","0.8378378378378378","0.944954128440367","0.6739130434782609","0.864516129032258","0.8821300358994815","0.8141305256667639","30","12","206","62","0.8136094674556213","0.8836544486215538","0.7934013027470972","0.06313846661494327","0.7149321266968326","0.41081978160248706","0.7469879518072289","0.38229525166173134","0.8378378378378378","0.6739130434782609","0.6739130434782609","0.944954128440367","0.3837823867797851","0.8553595968850206"
"exalted-sweep-6","","finished","-","","","2024-04-30T21:04:15.000Z","36","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","514","1","no","no","0.0001","0.11728410641125998","0.05763239149124394","0.045871559633027525","0.8353413654618473","0.8360655737704918","0.9541284403669724","0.5543478260869565","0.8354838709677419","0.8793378540087754","0.811292586594016","41","10","208","51","0.8224852071005917","0.881578947368421","0.8221316085489314","0.08378706563859295","0.696969696969697","0.419630829399154","0.6666666666666666","0.388275884812878","0.8360655737704918","0.5543478260869565","0.5543478260869565","0.9541284403669724","0.38088613748550415","0.8357034696161696"
"distinctive-sweep-4","","finished","-","","","2024-04-30T21:03:39.000Z","42","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","452","1","no","no","0.0001","0.1173416131704449","0.05832394457632494","0.03669724770642202","0.8333333333333334","0.8620689655172413","0.963302752293578","0.5434782608695652","0.8387096774193549","0.8802852014359793","0.8080129199955157","42","8","210","50","0.8224852071005917","0.8818922305764412","0.8276647286821706","0.06580967310617661","0.6907216494845361","0.41900770198664017","0.6666666666666666","0.3888982219080771","0.8620689655172413","0.5434782608695652","0.5434782608695652","0.963302752293578","0.3713410496711731","0.8477011494252873"
"valiant-sweep-3","","finished","-","","","2024-04-30T21:03:38.000Z","42","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","138","1","no","no","0.0001","0.115197027813372","0.05110097892822761","0.05504587155963303","0.8477366255144033","0.8208955223880597","0.944954128440367","0.5978260869565217","0.8419354838709677","0.8771938571998404","0.8143597930715648","37","12","206","55","0.8224852071005917","0.8758615288220551","0.8116498081618417","0.06911025156636211","0.7115384615384616","0.4158397426266642","0.6918238993710691","0.3834605555380544","0.8208955223880597","0.5978260869565217","0.5978260869565217","0.944954128440367","0.3942520022392273","0.8343160739512315"
"solar-sweep-2","","finished","-","","","2024-04-30T21:03:37.000Z","42","unimodal_fox_stats (baal)","1024","0.9","0.999","0.95","yes","0.23420212038821583","0.571208135388657","0.364654919080181","no","ShallowANN","0.8033198577576715","20","74","10000","AdamW","1","551","MinMaxScaler","reduce","763","1","no","no","0.0001","0.1124937872180548","0.07703465838586128","0.05045871559633028","0.8697478991596639","0.8472222222222222","0.9495412844036696","0.6630434782608695","0.864516129032258","0.8807339449541285","0.8127408264530545","31","11","207","61","0.8224852071005917","0.8858082706766917","0.8116498081618417","0.07417620004281486","0.7115384615384616","0.4105716682750093","0.7439024390243902","0.3778808101530998","0.8472222222222222","0.6630434782608695","0.6630434782608695","0.9495412844036696","0.3878452479839325","0.8584850606909431"
