"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","query_dim","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","uncertainty_weight","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","coverage","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"jolly-sweep-30","","finished","-","","","2024-05-13T17:09:53.000Z","19","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","963","15","0.5059772368291524","no","","","yes","no","0.0001","0.12999500266759695","0.05397176682041381","0.17054263565891473","0.8916666666666667","0.7142857142857143","0.8294573643410853","0.8088235294117647","0.8223350253807107","0.8956908344733242","0.8452878415081763","13","22","107","55","","0.813953488372093","0.8946451494590133","0.8071739130434783","","0.7802197802197802","0.43231360856876816","0.7586206896551724","0.4043771579180877","0.7142857142857143","0.8088235294117647","0.8088235294117647","0.8294573643410853","0.009514765813946724","0.8029761904761905"
"scarlet-sweep-29","","finished","-","","","2024-05-13T17:09:52.000Z","16","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","897","15","0.5059772368291524","no","","","yes","no","0.0001","0.11473770659218728","0.03726778326905923","0.13178294573643412","0.896","0.7638888888888888","0.8682170542635659","0.8088235294117647","0.8477157360406091","0.9173506611947104","0.8645329887939329","13","17","112","55","","0.827906976744186","0.8986796258940034","0.8184210526315789","","0.7909604519774012","0.4224824772324673","0.7857142857142857","0.365148166714586","0.7638888888888888","0.8088235294117647","0.8088235294117647","0.8682170542635659","0.008749423548579216","0.8299444444444444"
"electric-sweep-27","","finished","-","","","2024-05-13T17:09:51.000Z","13","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","155","15","0.5059772368291524","no","","","yes","no","0.0001","0.11868828418963824","0.06855468641077808","0.14728682170542637","0.88","0.7361111111111112","0.8527131782945736","0.7794117647058824","0.8274111675126904","0.9068627450980392","0.8657394201454229","15","19","110","53","","0.8372093023255814","0.9047313405464882","0.8287611392626245","","0.8044692737430168","0.4092987415402435","0.7571428571428571","0.3722447429211611","0.7361111111111112","0.7794117647058824","0.7794117647058824","0.8527131782945736","0.011592219583690166","0.8080555555555555"
"honest-sweep-28","","finished","-","","","2024-05-13T17:09:51.000Z","15","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","412","15","0.5059772368291524","no","","","yes","no","0.0001","0.11785556714641315","0.05645799485559995","0.14728682170542637","0.8661417322834646","0.7285714285714285","0.8527131782945736","0.75","0.817258883248731","0.9031007751937984","0.8469556794246877","17","19","110","51","","0.8372093023255814","0.9028974876214928","0.8264669163545568","","0.7953216374269005","0.41002956656522527","0.7391304347826086","0.3755988493788666","0.7285714285714285","0.75","0.75","0.8527131782945736","0.009491357021033764","0.7973565804274465"
"grateful-sweep-26","","finished","-","","","2024-05-13T17:09:46.000Z","13","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","243","15","0.5059772368291524","no","","","yes","no","0.0001","0.10835297570544324","0.04427702566088759","0.1007751937984496","0.8721804511278195","0.796875","0.8992248062015504","0.75","0.8477157360406091","0.9102827177382582","0.8610956715386282","17","13","116","51","","0.8046511627906977","0.9052814964239868","0.7936550017674089","","0.7586206896551724","0.4176533898641897","0.7727272727272727","0.36015002255512374","0.796875","0.75","0.75","0.8992248062015504","0.00816403515636921","0.8345277255639098"
"whole-sweep-25","","finished","-","","","2024-05-13T17:09:37.000Z","13","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","741","15","0.5059772368291524","no","","","yes","no","0.0001","0.1184694953246076","0.061236641431217875","0.15503875968992248","0.9008264462809916","0.7368421052631579","0.8449612403100775","0.8235294117647058","0.8375634517766497","0.9091427268581852","0.8609425409199511","12","20","109","56","","0.813953488372093","0.8885017421602788","0.8026666666666666","","0.7674418604651163","0.43201478470203486","0.7777777777777778","0.3750761003058574","0.7368421052631579","0.8235294117647058","0.8235294117647058","0.8449612403100775","0.00944806169718504","0.8188342757720748"
"electric-sweep-24","","finished","-","","","2024-05-13T17:09:36.000Z","12","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","869","15","0.5059772368291524","no","","","yes","no","0.0001","0.11898901207303904","0.05677772869313428","0.11627906976744186","0.8976377952755905","0.7857142857142857","0.8837209302325582","0.8088235294117647","0.8578680203045685","0.9084587323301414","0.8477110517166763","13","15","114","55","","0.8465116279069768","0.8981294700165047","0.8366384628944121","","0.8114285714285714","0.41764157317405526","0.7971014492753623","0.377068069380552","0.7857142857142857","0.8088235294117647","0.8088235294117647","0.8837209302325582","0.007610339671373367","0.8416760404949382"
"sage-sweep-23","","finished","-","","","2024-05-13T17:09:35.000Z","11","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","291","15","0.5059772368291524","no","","","yes","no","0.0001","0.12123618183619884","0.05636032250932024","0.17054263565891473","0.8770491803278688","0.7066666666666667","0.8294573643410853","0.7794117647058824","0.8121827411167513","0.9011627906976744","0.8376894066927657","15","22","107","53","","0.8186046511627907","0.9000550155877499","0.8089912280701754","","0.7796610169491526","0.41131943103879","0.7412587412587412","0.3883439659467203","0.7066666666666667","0.7794117647058824","0.7794117647058824","0.8294573643410853","0.013050082139670849","0.7918579234972678"
"zany-sweep-22","","finished","-","","","2024-05-13T17:09:33.000Z","12","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","554","15","0.5059772368291524","no","","","yes","no","0.0001","0.12099535907792264","0.041334385194149094","0.13953488372093023","0.8740157480314961","0.7428571428571429","0.8604651162790697","0.7647058823529411","0.8274111675126904","0.9002507979936161","0.8484860230694042","16","18","111","52","","0.827906976744186","0.9041811846689896","0.8171747607231479","","0.7861271676300579","0.4086926127589026","0.7536231884057971","0.38372396091519273","0.7428571428571429","0.7647058823529411","0.7647058823529411","0.8604651162790697","0.0093478225171566","0.8084364454443195"
"jolly-sweep-21","","finished","-","","","2024-05-13T17:09:30.000Z","12","nc5yyk6y","512","0.9","0.999","","","","0.6241590325288773","128","no","32","0.1489247786122977","no","","0","0.5603256626206792","0.565011755638535","","173","","SGD","19","","162","BorderlineSMOTE","","reduce","175","15","0.5059772368291524","no","","","yes","no","0.0001","0.11159049242964934","0.05203627602097952","0.13953488372093023","0.8809523809523809","0.7464788732394366","0.8604651162790697","0.7794117647058824","0.8324873096446701","0.9163246694026448","0.8661351165460738","15","18","111","53","","0.8372093023255814","0.9010636346964972","0.8264669163545568","","0.7953216374269005","0.4150336686954942","0.762589928057554","0.3523583581604933","0.7464788732394366","0.7794117647058824","0.7794117647058824","0.8604651162790697","0.009229175746440887","0.8137156270959087"
