"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"glamorous-sweep-31","","finished","-","","","2024-05-01T16:33:01.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","905","12","0.5059772368291524","no","","yes","no","0.0001","0.10331990846397177","0.05954721312837551","0.13178294573643412","0.9032258064516128","0.7671232876712328","0.8682170542635659","0.8235294117647058","0.8527918781725888","0.9246466028271776","0.8552837564884351","12","17","112","56","0.8418604651162791","0.9155510728039612","0.8313953488372093","","0.7976190476190477","0.36240638910337936","0.7943262411347518","0.3341665509993655","0.7671232876712328","0.8235294117647058","0.8235294117647058","0.8682170542635659","0.02153339982032776","0.8351745470614229"
"swift-sweep-29","","finished","-","","","2024-05-01T16:32:56.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","996","12","0.5059772368291524","no","","yes","no","0.0001","0.09636644717991057","0.056126619958635535","0.10852713178294572","0.8846153846153846","0.7910447761194029","0.8914728682170543","0.7794117647058824","0.8527918781725888","0.932170542635659","0.8684003799463061","15","14","115","53","0.8325581395348837","0.9113332110764716","0.821626700071582","","0.788235294117647","0.3697624029115189","0.7851851851851852","0.3166964961792612","0.7910447761194029","0.7794117647058824","0.7794117647058824","0.8914728682170543","0.021530186757445335","0.8378300803673937"
"fine-sweep-26","","finished","-","","","2024-05-01T16:32:45.000Z","9","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","662","12","0.5059772368291524","no","","yes","no","0.0001","0.09887727167587838","0.03697451994503814","0.08527131782945736","0.8805970149253731","0.8253968253968254","0.9147286821705426","0.7647058823529411","0.8629441624365483","0.9295485636114912","0.8657280635178514","16","11","118","52","0.8372093023255814","0.9086741243352284","0.8271723256663015","","0.7878787878787878","0.378486881699673","0.7938931297709924","0.325638746852197","0.8253968253968254","0.7647058823529411","0.7647058823529411","0.9147286821705426","0.022704416885972023","0.8529969201610992"
"divine-sweep-27","","finished","-","","","2024-05-01T16:32:45.000Z","11","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","678","12","0.5059772368291524","no","","yes","no","0.0001","0.09612118957370056","0.06449575896190504","0.09302325581395347","0.8863636363636364","0.8153846153846154","0.9069767441860463","0.7794117647058824","0.8629441624365483","0.9365025079799362","0.880865657596675","15","12","117","53","0.8465116279069768","0.9067485787639832","0.8369843008397225","","0.8","0.38061399238054144","0.7969924812030075","0.31203230262407794","0.8153846153846154","0.7794117647058824","0.7794117647058824","0.9069767441860463","0.02244558185338974","0.8508741258741259"
"glowing-sweep-25","","finished","-","","","2024-05-01T16:32:41.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","790","12","0.5059772368291524","no","","yes","no","0.0001","0.1000002422581324","0.05853795642175044","0.11627906976744186","0.8976377952755905","0.7857142857142857","0.8837209302325582","0.8088235294117647","0.8578680203045685","0.9277245782033744","0.8782847345291418","13","15","114","55","0.8604651162790697","0.9190353933614523","0.851326790258088","","0.8192771084337349","0.3583146561023801","0.7971014492753623","0.32361751885583556","0.7857142857142857","0.8088235294117647","0.8088235294117647","0.8837209302325582","0.0227824654430151","0.8416760404949382"
"valiant-sweep-24","","finished","-","","","2024-05-01T16:32:35.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","185","12","0.5059772368291524","no","","yes","no","0.0001","0.09971146737469168","0.0613815618045439","0.1007751937984496","0.8923076923076924","0.8059701492537313","0.8992248062015504","0.7941176470588235","0.8629441624365483","0.9344505243958048","0.8538883009079494","14","13","116","54","0.8465116279069768","0.9083990463964792","0.8361170977011494","","0.8047337278106509","0.37400988201762353","0.8","0.3244373495808713","0.8059701492537313","0.7941176470588235","0.7941176470588235","0.8992248062015504","0.0194600410759449","0.8491389207807118"
"pious-sweep-23","","finished","-","","","2024-05-01T16:32:30.000Z","9","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","966","12","0.5059772368291524","no","","yes","no","0.0001","0.09966158743432708","0.06378272917064919","0.10852713178294572","0.8846153846153846","0.7910447761194029","0.8914728682170543","0.7794117647058824","0.8527918781725888","0.9295485636114912","0.8798985002159652","15","14","115","53","0.813953488372093","0.8980377773702549","0.8023890479599141","","0.7647058823529411","0.39761040266170056","0.7851851851851852","0.32635757523744846","0.7910447761194029","0.7794117647058824","0.7794117647058824","0.8914728682170543","0.015505717135965824","0.8378300803673937"
"volcanic-sweep-22","","finished","-","","","2024-05-01T16:32:29.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","265","12","0.5059772368291524","no","","yes","no","0.0001","0.0958042047891417","0.058098388807422616","0.09302325581395347","0.8796992481203008","0.8125","0.9069767441860463","0.7647058823529411","0.8578680203045685","0.9351345189238488","0.8797363326640514","16","12","117","52","0.8418604651162791","0.9089492022739776","0.8312455261274159","","0.8","0.3707392492959666","0.7878787878787878","0.31212075712717124","0.8125","0.7647058823529411","0.7647058823529411","0.9069767441860463","0.024439983069896695","0.8460996240601504"
"revived-sweep-21","","finished","-","","","2024-05-01T16:32:25.000Z","9","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","615","12","0.5059772368291524","no","","yes","no","0.0001","0.0996170318409781","0.05550784296190676","0.11627906976744186","0.9047619047619048","0.7887323943661971","0.8837209302325582","0.8235294117647058","0.8629441624365483","0.9327405380756956","0.8733990553279427","12","15","114","56","0.8465116279069768","0.9076655052264808","0.8360531478509007","","0.8070175438596491","0.3817808639171512","0.8057553956834532","0.3242684378841807","0.7887323943661971","0.8235294117647058","0.8235294117647058","0.8837209302325582","0.02130964584648609","0.846747149564051"
"pretty-sweep-20","","finished","-","","","2024-05-01T16:32:15.000Z","9","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","116","12","0.5059772368291524","no","","yes","no","0.0001","0.09529111849500932","0.050084330708847415","0.1007751937984496","0.90625","0.8115942028985508","0.8992248062015504","0.8235294117647058","0.8730964467005076","0.9347925216598268","0.8842095175591298","12","13","116","56","0.8372093023255814","0.9158261507427105","0.8264637212643677","","0.7928994082840237","0.36658591336982194","0.8175182481751825","0.31069613229199716","0.8115942028985508","0.8235294117647058","0.8235294117647058","0.8992248062015504","0.01901325210928917","0.8589221014492754"
"solar-sweep-19","","finished","-","","","2024-05-01T16:32:14.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","766","12","0.5059772368291524","no","","yes","no","0.0001","0.11060350020685764","0.05112082129202518","0.1007751937984496","0.8787878787878788","0.8","0.8992248062015504","0.7647058823529411","0.8527918781725888","0.9103967168262652","0.847490568295255","16","13","116","52","0.8418604651162791","0.9126169081239685","0.8317884405670666","","0.7951807228915663","0.36997538721838663","0.7819548872180451","0.35671187657390147","0.8","0.7647058823529411","0.7647058823529411","0.8992248062015504","0.024946387857198715","0.8393939393939394"
"woven-sweep-17","","finished","-","","","2024-05-01T16:31:59.000Z","20","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","141","12","0.5059772368291524","no","","yes","no","0.0001","0.10966181439556626","0.044945775252308334","0.10852713178294572","0.8846153846153846","0.7910447761194029","0.8914728682170543","0.7794117647058824","0.8527918781725888","0.919972640218878","0.846156653417042","15","14","115","53","0.8186046511627907","0.8978543920777554","0.8072398190045249","","0.7664670658682635","0.4004201489825581","0.7851851851851852","0.3476478847755393","0.7910447761194029","0.7794117647058824","0.7794117647058824","0.8914728682170543","0.018023313954472545","0.8378300803673937"
"stoic-sweep-16","","finished","-","","","2024-05-01T16:31:59.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","979","12","0.5059772368291524","no","","yes","no","0.0001","0.09752371166873151","0.0659960453885461","0.1007751937984496","0.8854961832061069","0.803030303030303","0.8992248062015504","0.7794117647058824","0.8578680203045685","0.936844505243958","0.8697195636917723","15","13","116","53","0.8325581395348837","0.9005134788189987","0.8217054263565892","","0.7857142857142857","0.40181671852289247","0.7910447761194029","0.32021509935408077","0.803030303030303","0.7794117647058824","0.7794117647058824","0.8992248062015504","0.022218523547053337","0.8442632431182049"
"grateful-sweep-15","","finished","-","","","2024-05-01T16:31:58.000Z","12","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","924","12","0.5059772368291524","no","","yes","no","0.0001","0.09433613883791568","0.05742255776061625","0.09302325581395347","0.8931297709923665","0.8181818181818182","0.9069767441860463","0.7941176470588235","0.868020304568528","0.9392384860921114","0.8944069507522949","14","12","117","54","0.827906976744186","0.907207041995232","0.8173603504928806","","0.7757575757575758","0.3788264074990916","0.8059701492537313","0.3130085746648953","0.8181818181818182","0.7941176470588235","0.7941176470588235","0.9069767441860463","0.023140786215662956","0.8556557945870924"
"jumping-sweep-8","","finished","-","","","2024-05-01T16:31:27.000Z","10","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","194","12","0.5059772368291524","no","","yes","no","0.0001","0.0922490833605365","0.05805098768418211","0.08527131782945736","0.900763358778626","0.8333333333333334","0.9147286821705426","0.8088235294117647","0.8781725888324873","0.9380984952120384","0.8866742667043763","13","11","118","55","0.8372093023255814","0.9179350816064552","0.8264669163545568","","0.7953216374269005","0.36754576217296514","0.8208955223880597","0.3047232264794674","0.8333333333333334","0.8088235294117647","0.8088235294117647","0.9147286821705426","0.021227791905403137","0.8670483460559797"
"devoted-sweep-7","","finished","-","","","2024-05-01T16:31:26.000Z","9","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","283","12","0.5059772368291524","no","","yes","no","0.0001","0.09672597194372766","0.04458973159644809","0.09302325581395347","0.8931297709923665","0.8181818181818182","0.9069767441860463","0.7941176470588235","0.868020304568528","0.9301185590515276","0.8618166172126214","14","12","117","54","0.8372093023255814","0.9165596919127086","0.8271723256663015","","0.7878787878787878","0.36065698668014173","0.8059701492537313","0.3270002645889515","0.8181818181818182","0.7941176470588235","0.7941176470588235","0.9069767441860463","0.023686274886131287","0.8556557945870924"
"eternal-sweep-6","","finished","-","","","2024-05-01T16:31:25.000Z","12","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","396","12","0.5059772368291524","no","","yes","no","0.0001","0.10916604945511944","0.07112688552304573","0.09302325581395347","0.8796992481203008","0.8125","0.9069767441860463","0.7647058823529411","0.8578680203045685","0.9174646602827178","0.8505073072979993","16","12","117","52","0.8232558139534883","0.9102328993214744","0.812007874015748","","0.7764705882352941","0.3784587771393532","0.7878787878787878","0.3511126368178934","0.8125","0.7647058823529411","0.7647058823529411","0.9069767441860463","0.01856745034456253","0.8460996240601504"
"frosty-sweep-4","","finished","-","","","2024-05-01T16:31:12.000Z","13","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","817","12","0.5059772368291524","no","","yes","no","0.0001","0.09916822085926652","0.06742099668773904","0.1007751937984496","0.8923076923076924","0.8059701492537313","0.8992248062015504","0.7941176470588235","0.8629441624365483","0.9320565435476516","0.8696339957264412","14","13","116","54","0.8465116279069768","0.9042728773152392","0.8364253393665158","","0.8023952095808383","0.3820644289948219","0.8","0.3227238340426217","0.8059701492537313","0.7941176470588235","0.7941176470588235","0.8992248062015504","0.018071839585900307","0.8491389207807118"
"kind-sweep-3","","finished","-","","","2024-05-01T16:31:11.000Z","13","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","738","12","0.5059772368291524","no","","yes","no","0.0001","0.08975389646676507","0.06505378036934709","0.10852713178294572","0.92","0.8055555555555556","0.8914728682170543","0.8529411764705882","0.8781725888324873","0.9431144550843592","0.9017251554658215","10","14","115","58","0.813953488372093","0.9067485787639832","0.8023890479599141","","0.7647058823529411","0.3892719357512718","0.8285714285714286","0.296610236773031","0.8055555555555556","0.8529411764705882","0.8529411764705882","0.8914728682170543","0.01579742692410946","0.8627777777777779"
"giddy-sweep-2","","finished","-","","","2024-05-01T16:31:10.000Z","13","early_fusion_baseline_stats","512","0.9","0.999","","","","0.9222312042539316","256","no","8","0.04302841196159639","no","","0","0.13272429420800483","0.565011755638535","","54","","SGD","11","507","SMOTENC","","reduce","420","12","0.5059772368291524","no","","yes","no","0.0001","0.10413778699808492","0.06737304278436651","0.08527131782945736","0.8872180451127819","0.828125","0.9147286821705426","0.7794117647058824","0.868020304568528","0.9235066119471044","0.8639556013828279","15","11","118","53","0.8604651162790697","0.9150926095727124","0.8504831782390837","","0.8235294117647058","0.3647122760151708","0.803030303030303","0.33282482321492307","0.828125","0.7794117647058824","0.7794117647058824","0.9147286821705426","0.018700743094086647","0.8576715225563909"
