"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","beta1","beta2","corr_thr","drop_correlated","dropout_prob","gamma","hidden_dim","increase_variance","last_hidden_dim","learning_rate","minority_oversample","model","model_subset_choice","momentum","noise_variance","num_buckets","num_epochs","num_trials","optimizer","patience","query_dim","random_state","sampler","scaling_method","scheduler","seed","step_size","temperature","train_random_noise","uncertainty_weight","use_feature_scaling","use_scheduler","validation_random_noise","weight_decay","BS","ECE","FPR","NPV","PPV","TNR","TPR","accuracy","auroc","average_precision","confusion_matrix.fn","confusion_matrix.fp","confusion_matrix.tn","confusion_matrix.tp","coverage","dev_accuracy","dev_auroc","dev_balanced_accuracy","dev_ece","dev_f1","dev_loss","f1_score","loss","precision","recall","sensitivity","specificity","train_loss","weighted_accuracy"
"twilight-sweep-29","","finished","-","","","2024-05-13T19:49:13.000Z","9","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","779","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.14639020858304122","0.0737695046093153","0.15827338129496402","0.8540145985401459","0.6857142857142857","0.841726618705036","0.7058823529411765","0.7971014492753623","0.8509310198899702","0.7387395343724852","20","22","117","48","","0.7963800904977375","0.8574297188755019","0.7828032672923184","0.05516139603308423","0.7305389221556886","0.46486242648163534","0.6956521739130435","0.45303886524145154","0.6857142857142857","0.7058823529411765","0.7058823529411765","0.841726618705036","0.13841786980628967","0.7698644421272158"
"crimson-sweep-30","","finished","-","","","2024-05-13T19:49:13.000Z","10","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","134","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.1531635408593065","0.09074187941021387","0.14388489208633093","0.8321678321678322","0.6875","0.8561151079136691","0.6470588235294118","0.7874396135265701","0.8444773592890393","0.7581545674582759","24","20","119","44","","0.7828054298642534","0.8636284267504802","0.7684851604048721","0.07064857633944553","0.7176470588235294","0.4670578969549809","0.6666666666666666","0.47284768514587106","0.6875","0.6470588235294118","0.6470588235294118","0.8561151079136691","0.17385931313037872","0.759833916083916"
"ethereal-sweep-28","","finished","-","","","2024-05-13T19:49:12.000Z","10","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","881","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.1567528551687657","0.06953610314263237","0.1942446043165468","0.835820895522388","0.6301369863013698","0.8057553956834532","0.6764705882352942","0.7632850241545893","0.8406686415573423","0.7295497758976668","22","27","112","46","","0.8144796380090498","0.8821372446306968","0.8026470095493383","0.0640391124859115","0.768361581920904","0.4339100764347957","0.6524822695035462","0.4775480187457541","0.6301369863013698","0.6764705882352942","0.6764705882352942","0.8057553956834532","0.05823008716106415","0.732978940911879"
"rare-sweep-27","","finished","-","","","2024-05-13T19:49:12.000Z","9","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","310","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.14599123400923156","0.06738441923390265","0.1510791366906475","0.8251748251748252","0.671875","0.8489208633093526","0.6323529411764706","0.7777777777777778","0.8460643250105797","0.7626729619178524","25","21","118","43","","0.7828054298642534","0.8714859437751004","0.7692101978962382","0.05403519270107219","0.7037037037037037","0.43387672804060023","0.6515151515151515","0.4556377982171837","0.671875","0.6323529411764706","0.6323529411764706","0.8489208633093526","0.26326704025268555","0.7485249125874126"
"atomic-sweep-26","","finished","-","","","2024-05-13T19:49:03.000Z","10","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","132","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.14266915097806704","0.11033964387460608","0.14388489208633093","0.875","0.7183098591549296","0.8561151079136691","0.75","0.821256038647343","0.8691282268303004","0.7572917580841999","17","20","119","51","","0.8054298642533937","0.8686921599441243","0.7924088210347753","0.06747794825566839","0.7514450867052023","0.4508644207570348","0.7338129496402878","0.4356391648739432","0.7183098591549296","0.75","0.75","0.8561151079136691","0.1481858640909195","0.7966549295774648"
"helpful-sweep-24","","finished","-","","","2024-05-13T19:48:47.000Z","20","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","883","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.1496388129012039","0.07586017754918711","0.1223021582733813","0.8299319727891157","0.7166666666666667","0.8776978417266187","0.6323529411764706","0.7971014492753623","0.8547397376216673","0.7407091021667431","25","17","122","43","","0.7873303167420814","0.8648507071765322","0.7744755244755245","0.08238125656524935","0.7080745341614907","0.4527643471281992","0.671875","0.4547840063122736","0.7166666666666667","0.6323529411764706","0.6323529411764706","0.8776978417266187","0.2083016037940979","0.7732993197278912"
"lucky-sweep-25","","finished","-","","","2024-05-13T19:48:47.000Z","19","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","251","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.14279917434729422","0.09295876993649248","0.11510791366906475","0.8541666666666666","0.746031746031746","0.8848920863309353","0.6911764705882353","0.821256038647343","0.8609818027930597","0.7556992010824595","21","16","123","47","","0.746606334841629","0.8540247948315","0.7318681318681319","0.0905212851671072","0.6781609195402298","0.473652110380285","0.7175572519083969","0.4472419259628812","0.746031746031746","0.6911764705882353","0.6911764705882353","0.8848920863309353","0.4401043951511383","0.8000992063492063"
"efficient-sweep-22","","finished","-","","","2024-05-13T19:48:46.000Z","22","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","154","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.1510439432780853","0.06955718475839365","0.14388489208633093","0.8263888888888888","0.6825396825396826","0.8561151079136691","0.6323529411764706","0.782608695652174","0.8476512907321202","0.7341675736045438","25","20","119","43","","0.8144796380090498","0.8723590012222805","0.8017811704834605","0.0721018190297606","0.7630057803468208","0.4538632215957296","0.6564885496183206","0.4619613868602808","0.6825396825396826","0.6323529411764706","0.6323529411764706","0.8561151079136691","0.27656179666519165","0.7544642857142857"
"usual-sweep-23","","finished","-","","","2024-05-13T19:48:46.000Z","21","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","476","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.15808314753681846","0.09590293128709287","0.1366906474820144","0.7792207792207793","0.6415094339622641","0.8633093525179856","0.5","0.7439613526570048","0.8337917900973338","0.7338155180832072","34","19","120","34","","0.7782805429864253","0.8648507071765322","0.7687795648060549","0.08051264798479385","0.6797385620915033","0.45045654158786413","0.5619834710743802","0.4785189789850355","0.6415094339622641","0.5","0.5","0.8633093525179856","0.117966927587986","0.7103651065915217"
"colorful-sweep-21","","finished","-","","","2024-05-13T19:48:40.000Z","11","mq0z20cu","256","0.9","0.999","","","0.4453733432524283","0.6607204952497967","512","no","64","0.06754950185131235","no","","2","0.9822830376765904","0.01","20","18","30","SGD","10","64","598","SVMSMOTE","","reduce","328","20","0.05","no","12.554916213821272","","yes","no","0.0001","0.16096521193500832","0.06911781415847189","0.18705035971223025","0.8071428571428572","0.6119402985074627","0.8129496402877698","0.6029411764705882","0.7439613526570048","0.8213076597545493","0.7317247943419177","27","26","113","41","","0.8054298642533937","0.8756766195215645","0.7934397163120568","0.05444456576222207","0.7361963190184049","0.42384901089905613","0.6074074074074074","0.4802659629047781","0.6119402985074627","0.6029411764705882","0.6029411764705882","0.8129496402877698","0.2968713641166687","0.7095415778251599"
