Frame,X_thumb,Y_thumb,X_index,Y_index
0,143,221,199,129
1,143,220,198,129
2,142,222,201,129
3,142,224,203,129
4,142,225,204,129
5,141,227,205,129
6,141,228,206,128
7,141,229,207,128
8,141,230,207,127
9,141,230,208,127
10,141,231,208,126
11,141,231,208,125
12,141,231,208,124
13,141,231,207,123
14,140,230,207,122
15,140,230,207,121
16,140,230,207,120
17,140,230,207,119
18,140,229,206,119
19,140,229,206,118
20,140,228,206,118
21,140,228,206,117
22,140,227,206,117
23,140,227,206,117
24,140,227,206,117
25,140,226,206,117
26,140,226,206,117
27,141,226,206,117
28,141,225,206,117
29,141,225,206,117
30,141,225,206,117
31,141,225,206,117
32,142,224,206,117
33,142,224,206,116
34,142,224,206,116
35,142,223,206,116
36,142,223,205,116
37,142,223,205,115
38,142,222,205,115
39,142,222,205,114
40,143,222,205,114
41,143,222,204,114
42,143,221,204,114
43,143,221,204,115
44,144,220,203,116
45,144,219,203,117
46,145,219,201,118
47,145,218,201,121
48,146,217,199,122
49,147,216,197,125
50,148,215,195,128
51,148,213,193,131
52,149,213,190,133
53,150,211,187,136
54,152,210,184,139
55,153,208,180,141
56,153,207,176,144
57,155,205,171,146
58,156,204,168,149
59,156,203,163,151
60,156,203,161,153
61,156,204,160,154
62,156,203,161,154
63,157,203,162,154
64,157,203,163,153
65,157,204,162,154
66,157,204,162,154
67,158,204,162,155
68,158,205,163,155
69,158,206,163,156
70,158,207,164,157
71,158,207,164,158
72,158,208,164,159
73,158,210,164,160
74,158,210,165,161
75,158,211,165,162
76,158,212,165,163
77,158,213,165,164
78,158,214,165,165
79,157,215,165,165
80,157,215,165,166
81,156,216,165,166
82,156,217,165,167
83,156,217,165,167
84,156,218,165,168
85,156,218,165,168
86,155,219,165,168
87,155,219,165,169
88,155,219,165,169
89,155,219,165,169
90,155,219,165,168
91,155,220,166,168
92,154,220,166,168
93,154,219,166,167
94,154,219,166,167
95,154,219,166,166
96,153,219,167,166
97,153,219,167,165
98,153,219,167,164
99,153,218,167,163
100,153,218,167,163
101,153,217,167,162
102,153,216,167,161
103,153,215,167,160
104,153,215,167,159
105,154,214,168,158
106,153,213,168,156
107,153,212,168,155
108,153,212,169,154
109,153,212,170,152
110,153,212,170,151
111,152,212,172,149
112,151,213,174,147
113,150,214,177,145
114,149,215,179,143
115,148,216,182,141
116,147,217,185,140
117,146,218,189,137
118,144,220,192,135
119,143,221,194,134
120,142,223,196,132
121,141,224,199,132
122,140,226,201,131
123,139,227,202,131
124,139,228,204,130
125,137,230,205,130
126,137,231,205,129
127,136,231,206,129
128,136,232,206,129
129,135,232,206,128
130,135,233,206,127
131,135,233,206,127
132,134,233,206,126
133,134,233,205,125
134,133,233,204,125
135,133,232,204,124
136,133,232,204,124
137,133,231,204,123
138,133,231,203,122
139,133,230,202,122
140,132,230,202,121
141,133,230,202,121
142,133,229,202,121
143,133,228,201,121
144,133,228,201,121
145,133,228,201,121
146,134,228,201,121
147,135,228,201,121
148,135,227,201,121
149,136,227,201,122
150,136,227,201,122
151,137,227,201,123
152,138,227,201,124
153,139,227,201,124
154,139,227,201,125
155,141,227,201,126
156,142,226,201,127
157,143,226,200,129
158,144,226,199,131
159,146,225,198,134
160,147,225,197,135
161,148,224,195,138
162,150,223,192,140
163,151,222,189,142
164,151,222,187,143
165,152,221,184,145
166,153,220,180,146
167,154,219,176,148
168,154,217,173,149
169,154,217,169,152
170,153,217,167,152
171,153,216,166,153
172,153,216,166,152
173,153,215,167,152
174,153,215,167,152
175,153,215,166,152
176,153,215,166,153
177,153,215,165,153
178,153,215,165,153
179,153,216,165,154
180,153,216,165,155
181,153,216,165,156
182,153,217,165,156
183,153,217,165,157
184,153,218,165,158
185,153,218,166,159
186,153,218,166,159
187,153,219,166,160
188,153,219,166,160
189,153,219,166,161
190,153,219,167,161
191,153,219,167,162
192,153,219,167,162
193,153,219,167,162
194,153,219,167,162
195,153,219,167,162
196,153,219,168,162
197,153,219,168,162
198,153,218,168,161
199,153,218,168,161
200,152,218,169,160
201,152,217,169,160
202,152,216,170,159
203,152,215,170,158
204,153,215,170,157
205,153,214,171,156
206,153,213,171,155
207,153,211,171,154
208,153,211,172,153
209,153,208,173,152
210,153,208,173,151
211,153,207,173,150
212,153,206,173,149
213,153,204,174,147
214,154,204,174,146
215,154,203,174,145
216,154,202,174,144
217,154,201,174,143
218,154,201,174,142
219,153,200,174,141
220,154,200,174,140
221,154,200,174,139
222,153,199,175,137
223,153,199,175,136
224,153,199,176,134
225,153,199,177,133
226,153,200,179,131
227,152,200,180,129
228,152,201,182,126
229,151,201,183,125
230,151,203,185,123
231,151,204,186,121
232,150,205,188,120
233,150,206,189,119
234,150,207,191,118
235,149,209,192,117
236,149,210,193,117
237,149,212,195,117
238,149,213,195,117
239,149,214,196,117
240,149,215,197,118
241,149,216,198,118
242,148,217,199,118
243,149,218,199,119
244,148,219,200,119
245,149,220,200,120
246,148,221,200,120
247,148,222,200,120
248,148,222,200,120
249,149,223,200,120
250,149,224,200,120
251,149,224,200,121
252,150,224,200,121
253,150,225,200,121
254,150,225,200,121
255,150,225,200,121
256,150,225,200,121
257,150,225,200,122
258,150,224,200,122
259,151,224,200,122
260,151,224,200,122
261,151,223,200,123
262,151,222,199,123
263,152,222,199,123
264,152,221,198,124
265,153,220,197,125
266,153,219,196,126
267,154,217,195,128
268,155,216,193,130
269,156,214,191,133
270,156,213,188,135
271,158,211,186,137
272,158,209,182,139
273,159,208,178,141
274,159,206,174,143
275,159,205,169,146
276,158,205,166,148
277,157,205,165,148
278,157,205,166,147
279,157,204,167,147
280,156,204,167,147
281,156,204,166,147
282,156,204,166,148
283,155,204,165,148
284,155,205,165,149
285,155,205,165,149
286,155,206,165,150
287,154,206,165,150
288,154,207,165,151
289,154,207,165,152
290,154,207,165,152
291,154,208,165,153
292,154,208,165,153
293,154,208,165,153
294,154,208,165,154
295,153,209,165,154
296,153,209,165,154
297,153,209,166,154
298,153,209,166,154
299,153,209,166,154
300,153,209,167,154
301,153,208,167,154
302,154,208,167,153
303,154,208,168,153
304,154,207,168,152
305,154,207,169,152
306,154,207,169,151
307,153,207,170,150
308,154,205,170,150
309,154,205,171,149
310,154,204,172,149
311,155,204,173,148
312,154,203,173,148
313,155,202,174,148
314,155,203,174,148
315,155,203,175,148
316,155,202,175,147
317,155,202,175,148
318,155,202,176,147
319,155,203,176,147
320,155,203,176,147
321,155,204,177,146
322,154,204,178,144
323,154,205,179,143
324,153,206,180,142
325,153,207,181,140
326,153,207,183,139
327,152,208,184,137
328,151,209,186,135
329,151,210,187,133
330,150,211,188,131
331,149,212,189,130
332,149,212,190,128
333,148,213,191,126
334,147,214,191,126
335,147,214,192,125
336,147,215,193,123
337,146,215,193,123
338,145,216,193,122
339,145,217,194,122
340,144,217,193,122
341,144,218,194,121
342,144,218,193,121
343,143,218,193,121
344,143,218,193,121
345,143,218,193,121
346,143,218,193,121
347,143,218,193,120
348,143,218,193,120
349,143,217,192,120
350,143,217,191,121
351,144,216,190,121
