Frame,X_thumb,Y_thumb,X_index,Y_index
0,243,225,132,133
1,246,226,129,129
2,246,226,128,126
3,251,227,127,123
4,251,227,126,120
5,254,228,125,117
6,256,228,124,115
7,258,229,123,111
8,259,229,123,110
9,261,229,122,108
10,263,230,122,106
11,266,229,121,104
12,268,229,121,103
13,270,229,120,101
14,271,228,120,100
15,273,228,120,99
16,274,228,120,98
17,276,227,119,96
18,278,226,119,95
19,279,227,119,94
20,280,226,119,93
21,283,226,119,92
22,283,225,119,92
23,284,223,119,92
24,285,223,119,91
25,285,223,118,91
26,286,222,118,90
27,287,221,118,89
28,287,220,118,89
29,287,219,118,88
30,288,219,118,88
31,289,218,118,88
32,288,218,119,88
33,288,218,119,88
34,287,218,119,88
35,286,217,119,87
36,285,216,119,88
37,283,216,120,88
38,281,216,120,89
39,279,216,120,90
40,276,215,120,92
41,273,215,121,94
42,269,214,121,96
43,265,214,122,99
44,260,213,123,103
45,256,213,125,107
46,250,212,126,112
47,245,213,128,118
48,240,212,130,124
49,235,212,132,131
50,230,211,136,136
51,225,209,139,141
52,221,208,143,147
53,218,207,147,152
54,215,206,150,156
55,212,204,154,160
56,209,203,158,163
57,207,202,162,167
58,204,201,166,170
59,203,199,171,172
60,202,199,174,174
61,202,199,175,174
62,202,199,175,174
63,202,199,175,174
64,202,199,174,174
65,201,199,174,174
66,202,199,175,174
67,201,199,174,174
68,201,199,174,174
69,201,199,174,174
70,201,199,174,175
71,201,200,174,175
72,201,200,174,175
73,201,200,174,175
74,201,200,174,175
75,201,200,173,174
76,202,199,173,174
77,203,199,172,173
78,203,199,172,172
79,204,200,170,170
80,205,200,168,168
81,208,203,165,166
82,211,204,163,163
83,214,207,159,161
84,216,208,155,158
85,219,211,150,155
86,222,212,147,151
87,225,216,142,147
88,228,217,139,142
89,231,219,135,138
90,233,221,133,134
91,235,222,131,129
92,237,224,129,126
93,239,225,127,122
94,241,226,127,119
95,243,226,126,116
96,245,226,125,114
97,247,227,125,111
98,249,227,124,108
99,252,229,124,106
100,253,228,123,104
101,255,229,123,102
102,257,230,123,101
103,258,230,122,99
104,261,230,122,98
105,263,231,122,96
106,264,231,122,95
107,267,231,122,94
108,268,231,122,93
109,270,231,121,93
110,271,231,121,92
111,272,230,121,92
112,273,230,121,91
113,275,230,121,90
114,275,230,121,90
115,276,229,120,89
116,276,228,120,88
117,277,228,120,88
118,277,228,120,88
119,277,228,120,87
120,277,228,120,87
121,277,228,120,86
122,277,228,120,86
123,277,228,120,85
124,276,227,121,85
125,276,227,120,85
126,275,226,120,85
127,273,226,120,85
128,272,225,120,85
129,271,224,121,86
130,268,224,121,87
131,266,222,122,88
132,263,221,122,90
133,259,220,122,92
134,256,219,123,94
135,252,218,124,97
136,247,217,125,101
137,242,215,126,106
138,238,214,127,112
139,232,213,130,118
140,227,211,133,125
141,221,210,136,133
142,219,207,140,138
143,215,205,145,145
144,212,203,149,150
145,209,201,153,155
146,206,201,158,159
147,204,200,162,163
148,202,198,166,165
149,200,197,170,167
150,200,196,173,169
151,200,196,173,169
152,200,196,173,169
153,199,196,172,169
154,199,196,172,169
155,199,196,173,169
156,199,196,173,169
157,199,196,173,169
158,199,196,173,169
159,199,196,173,169
160,199,196,173,169
161,200,196,173,169
162,199,196,173,169
163,199,196,173,169
164,199,197,173,170
165,199,197,172,170
166,199,197,173,170
167,199,198,173,170
168,200,198,173,171
169,200,198,173,171
170,200,198,173,171
171,200,198,173,170
172,200,198,173,170
173,201,198,172,169
174,201,198,172,169
175,203,199,171,167
176,204,200,170,166
177,207,202,167,164
178,209,204,165,162
179,212,206,162,160
180,215,208,158,157
181,218,211,154,154
182,221,213,149,152
183,223,216,144,149
184,227,218,141,145
185,229,221,136,141
186,232,222,134,138
187,234,223,131,134
188,236,225,129,130
189,238,226,127,126
190,240,227,126,124
191,242,228,125,121
192,243,228,125,118
193,244,228,124,115
194,246,229,124,113
195,247,230,123,111
196,248,230,123,109
197,250,230,123,107
198,251,230,122,106
199,252,231,122,103
200,253,230,121,102
201,254,231,121,101
202,254,230,121,99
203,255,230,121,98
204,256,230,121,97
205,257,230,120,96
206,257,230,121,95
207,258,230,119,94
208,259,230,119,94
209,259,229,119,93
210,260,229,119,93
211,260,230,119,92
212,260,229,119,92
213,261,228,119,92
214,261,228,119,92
215,261,227,119,92
216,261,227,119,92
217,261,226,119,92
218,261,225,118,92
219,261,224,118,93
220,260,223,119,94
221,259,222,119,95
222,258,221,119,97
223,256,220,120,99
224,254,218,121,102
225,251,216,122,104
226,249,215,123,108
227,245,214,124,113
228,242,212,126,117
229,238,211,128,124
230,233,209,131,129
231,228,208,134,136
232,225,206,138,141
233,219,205,142,148
234,217,203,147,154
235,213,201,153,159
236,211,201,158,163
237,207,199,164,167
238,206,198,169,170
239,202,197,174,173
240,202,197,176,173
241,202,196,176,173
242,202,196,175,172
243,201,196,175,172
244,201,196,174,171
245,201,196,174,171
246,201,196,174,171
247,200,196,174,171
248,201,196,174,171
249,201,196,174,171
250,201,196,174,171
251,201,196,174,171
252,201,196,174,171
253,201,196,174,171
254,201,195,174,170
255,201,195,174,170
256,202,194,174,169
257,202,194,173,169
258,203,194,173,168
259,204,196,171,166
260,204,196,169,164
261,207,197,166,162
262,208,199,163,160
263,210,201,159,158
264,212,203,156,155
265,215,206,151,152
266,217,208,147,150
267,221,211,143,146
268,223,214,140,143
269,225,216,135,138
270,228,218,133,134
271,231,222,130,130
272,232,223,128,127
273,234,224,127,124
274,235,226,126,121
275,238,227,125,118
276,239,227,124,115
277,240,230,124,113
278,242,230,123,111
279,243,230,123,108
280,244,232,123,107
281,245,233,122,105
282,247,233,122,103
283,248,234,122,102
284,249,234,121,101
285,250,235,121,99
286,251,235,121,98
287,252,237,121,97
288,253,237,121,96
289,253,237,120,95
290,254,237,120,94
291,255,237,120,93
292,255,237,120,92
293,256,237,120,91
294,256,237,119,90
295,257,237,119,90
296,257,237,119,89
297,257,237,119,88
298,257,236,119,88
299,257,236,119,88
300,257,236,119,87
301,257,236,119,87
302,257,235,119,87
303,257,235,119,87
304,257,235,119,86
305,256,234,119,86
306,256,234,119,86
307,256,234,119,87
308,255,233,119,87
309,254,233,119,87
310,253,232,120,87
311,251,232,120,88
312,250,231,120,89
313,247,230,120,91
314,245,230,120,92
315,242,229,121,95
316,238,227,121,98
317,234,226,122,102
318,231,225,122,106
319,228,223,124,112
320,224,222,127,117
321,220,219,128,124
322,218,217,131,130
323,215,215,135,137
324,212,213,139,143
325,209,210,144,148
326,207,208,149,154
327,204,206,155,159
328,202,204,161,163
329,201,201,167,168
330,200,200,172,171
331,199,200,175,172
332,200,200,175,171
333,199,199,174,170
334,199,199,174,170
335,198,198,173,169
336,198,197,173,169
337,199,198,174,169
338,199,197,174,169
339,198,198,173,169
340,198,198,173,170
341,198,198,173,170
342,198,198,173,170
343,198,199,173,170
344,198,199,173,170
345,198,199,173,171
346,198,199,173,171
347,199,200,173,171
348,199,200,173,171
349,199,200,173,171
350,199,200,173,171
351,199,199,173,170
352,200,200,172,170
353,201,200,172,169
354,201,200,172,169
355,203,200,171,167
356,204,202,170,166
357,207,204,167,164
358,209,206,165,162
359,212,208,161,159
360,214,210,157,157
361,217,214,153,155
362,220,216,149,152
363,223,218,144,149
364,225,221,140,147
365,228,223,136,144
366,231,224,134,140
367,234,226,131,136
368,236,228,129,132
369,238,230,128,128
370,239,230,127,125
371,241,230,125,121
372,243,231,125,118
373,244,232,125,115
374,246,232,124,113
375,247,233,124,110
376,249,233,123,108
377,250,234,123,107
378,252,234,123,105
379,253,235,122,103
380,254,235,122,102
381,255,235,122,100
382,257,235,122,99
383,258,236,121,97
384,258,235,121,95
385,259,236,121,95
386,260,235,121,94
387,261,236,121,93
388,262,235,121,92
389,262,235,120,91
390,263,235,120,91
391,263,235,120,90
392,263,235,120,89
393,263,235,120,88
394,263,235,120,88
395,263,235,120,88
396,263,235,120,88
397,263,235,120,88
398,263,235,120,88
399,263,234,120,88
400,263,234,120,88
401,262,234,120,88
402,262,233,120,88
403,260,233,120,89
404,259,232,120,90
405,257,231,121,92
406,255,230,120,93
407,253,230,121,96
408,250,229,122,99
409,246,227,123,103
410,243,226,123,107
411,239,224,125,113
412,235,223,127,120
413,231,221,130,128
414,228,220,133,135
415,224,218,137,142
416,220,216,142,149
417,217,213,148,155
418,214,212,153,160
419,210,209,158,164
420,208,208,163,168
421,206,206,169,171
422,203,204,174,174
423,203,203,177,176
424,202,203,177,175
425,202,202,177,174
426,202,202,176,174
427,201,201,176,173
428,201,201,176,173
429,201,201,176,173
430,201,201,176,174
431,201,201,176,173
432,201,201,176,173
433,201,201,176,174
434,201,201,176,174
435,201,201,176,174
436,201,201,176,173
437,202,200,176,173
438,202,200,176,172
439,203,200,176,171
440,203,200,174,171
441,205,200,173,170
442,206,200,172,169
443,208,202,169,167
444,211,204,166,165
445,213,206,162,163
446,215,208,158,161
447,220,210,154,158
448,222,212,150,156
449,226,215,146,152
450,229,218,142,149
451,233,221,138,144
452,235,223,136,141
453,238,225,134,138
454,240,227,131,134
455,243,229,130,130
456,245,230,128,127
457,247,231,127,124
458,248,232,126,122
459,251,233,125,119
460,252,234,125,116
461,254,234,124,114
462,255,235,124,112
463,257,236,124,110
464,257,236,123,109
465,259,237,123,107
466,260,237,123,106
467,261,237,123,104
468,262,237,122,103
469,264,237,122,102
470,265,237,122,100
471,266,236,122,99
472,266,236,121,98
473,267,236,121,97
474,268,236,121,96
475,269,235,121,95
476,270,235,121,94
477,270,234,121,94
478,271,234,121,93
479,271,234,121,92
480,271,234,121,92
481,272,234,121,91
482,272,234,121,91
483,272,233,121,90
484,272,233,121,90
485,272,233,121,90
486,271,233,121,90
487,271,232,121,90
488,270,231,121,91
489,268,230,121,92
490,267,230,122,93
491,265,228,123,95
492,262,227,123,98
493,258,226,125,101
494,256,225,125,104
495,252,224,127,109
496,248,223,128,114
497,243,222,130,120
498,240,221,134,126
499,235,219,137,133
500,231,218,140,139
501,226,216,145,145
502,223,215,149,151
503,219,213,154,157
504,216,212,158,162
505,213,209,163,166
506,211,208,167,170
507,209,206,173,174
508,206,205,176,176
509,205,204,180,177
510,205,204,181,177
511,205,203,180,177
512,204,203,180,176
513,204,203,180,176
514,204,202,180,176
515,204,202,179,176
516,204,202,179,176
517,203,202,179,176
518,203,202,179,176
519,203,202,179,176
520,203,203,179,176
521,203,203,179,176
522,203,203,179,176
523,203,202,178,176
524,203,202,178,176
525,203,202,178,174
526,204,202,177,174
527,206,202,176,173
528,207,203,175,171
529,209,204,172,170
530,211,206,169,168
531,214,207,165,166
532,217,209,162,164
533,220,212,158,162
534,223,214,154,159
535,226,217,150,156
536,229,220,147,153
537,231,222,143,149
538,233,224,140,146
539,236,226,138,142
540,238,227,136,140
541,240,229,134,136
542,242,230,133,133
543,244,230,131,130
544,245,231,130,127
545,247,232,129,125
546,248,233,128,123
547,250,234,127,120
548,251,235,127,118
549,253,235,126,117
550,254,236,126,114
551,256,237,125,113
552,257,237,125,111
553,258,238,125,110
554,258,238,124,108
555,259,238,123,107
556,260,238,123,106
557,261,238,123,105
558,262,238,122,104
559,263,238,122,103
560,264,238,122,102
561,265,238,121,101
562,265,238,121,100
563,266,238,121,99
564,266,237,121,98
565,267,237,121,98
566,267,237,121,96
567,268,237,121,96
568,268,237,121,95
569,268,236,121,95
570,268,236,121,94
571,268,235,122,94
572,268,235,122,94
573,268,234,122,94
574,268,234,122,94
575,267,233,122,94
576,266,232,123,95
577,265,231,123,96
578,264,230,124,97
579,262,228,125,99
580,260,227,125,101
581,257,225,126,104
582,254,224,127,107
583,251,222,129,111
584,247,220,131,115
585,243,218,134,121
586,239,217,136,126
587,234,215,139,133
588,231,214,143,138
589,227,212,147,144
590,224,211,150,150
591,220,208,155,155
592,217,208,159,160
593,215,206,163,165
594,212,205,167,169
595,209,204,171,172
596,208,203,175,175
597,206,202,178,177
598,206,201,180,177
599,206,201,180,177
600,206,201,180,177
601,205,201,180,176
602,205,201,179,176
603,205,200,179,176
604,205,200,179,175
605,204,200,179,175
606,204,200,179,175
607,204,200,179,174
608,204,200,179,174
609,204,200,179,174
610,204,200,179,174
611,204,199,179,174
612,204,199,178,173
613,204,199,178,173
614,204,199,178,173
615,204,199,178,173
616,205,199,178,171
617,206,200,177,170
618,207,200,175,169
619,210,201,173,167
620,212,203,169,165
621,215,204,166,162
622,218,207,163,160
623,221,209,159,157
624,224,211,156,154
625,227,213,153,151
626,229,215,149,148
627,232,217,146,144
628,234,218,143,142
629,237,220,141,139
630,238,222,139,137
631,240,223,136,134
632,242,224,135,131
633,243,225,134,129
634,245,226,133,126
635,247,227,131,124
636,248,228,131,122
637,249,228,130,120
638,251,229,130,118
639,252,230,129,117
640,253,230,129,115
641,254,230,128,113
642,256,231,128,112
643,257,231,128,111
644,258,232,127,110
645,259,232,127,108
646,260,232,126,107
647,261,232,126,107
648,262,232,125,105
649,263,232,125,104
650,263,232,125,103
651,264,232,125,103
652,265,232,124,102
653,265,231,124,102
654,265,231,124,100
655,266,231,124,100
656,266,231,124,99
657,266,231,124,99
658,266,230,124,98
659,266,230,124,98
660,266,230,124,97
661,266,229,124,97
662,265,228,124,98
663,264,227,124,98
664,263,225,125,99
665,261,224,126,101
666,259,223,127,102
667,257,221,128,105
668,254,219,129,107
669,251,217,131,110
670,248,216,132,113
